1.0,0.35294117647058826,0.5324283559577677,0.35294117647058826,0.34425428760792787
2.0,0.35294117647058826,0.512374461979914,0.35294117647058826,0.35188380788035667
3.0,0.3382352941176471,0.46117247804099015,0.3382352941176471,0.3388168826852775
4.0,0.3382352941176471,0.4523784620533847,0.3382352941176471,0.34608096905716557
5.0,0.38235294117647056,0.44285714285714284,0.38235294117647056,0.4007352941176471
6.0,0.45588235294117646,0.4686651583710408,0.4558823529411765,0.4599128540305011
7.0,0.45588235294117646,0.4511839619568758,0.45588235294117646,0.4527048696092497
8.0,0.5,0.4441176470588235,0.5,0.46817277635691956
9.0,0.5588235294117647,0.4662433155080214,0.5588235294117647,0.49810246679316894
10.0,0.5588235294117647,0.4421906693711968,0.5588235294117647,0.48392156862745095
11.0,0.6029411764705882,0.45955882352941174,0.6029411764705882,0.4906585275619682
12.0,0.6029411764705882,0.45955882352941174,0.6029411764705882,0.4906585275619682
13.0,0.6176470588235294,0.5307486631016043,0.6176470588235294,0.49569221628045157
14.0,0.6176470588235294,0.5307486631016043,0.6176470588235294,0.49569221628045157
15.0,0.6176470588235294,0.5307486631016043,0.6176470588235294,0.49569221628045157
16.0,0.6176470588235294,0.5307486631016043,0.6176470588235294,0.49569221628045157
17.0,0.6176470588235294,0.5307486631016043,0.6176470588235294,0.49569221628045157
18.0,0.6176470588235294,0.3814878892733564,0.6176470588235294,0.47165775401069526
19.0,0.6176470588235294,0.3814878892733564,0.6176470588235294,0.47165775401069526
20.0,0.6176470588235294,0.3814878892733564,0.6176470588235294,0.47165775401069526
20.0,0.6588235294117647,0.6763465627214741,0.6588235294117647,0.544062443223904
20.0,0.6588235294117647,0.6763465627214741,0.6588235294117647,0.544062443223904
